feature,importance
SMA_50,0.096449465
Bollinger_%b,0.08194211
EMA_20,0.069535404
Stochastic_K,0.06932706
Bollinger_Low,0.06910084
Bollinger_High,0.06345775
Stochastic_D,0.059467614
ADX,0.058900606
MACD,0.055990133
RSI,0.054591563
SMA_200,0.049631972
SMA_20,0.047799647
MACD_Hist,0.040632103
MACD_Signal,0.03951058
return_lag_2,0.038441364
return_lag_5,0.038115583
return,0.029270936
return_lag_1,0.027370958
Bollinger_Width,0.010464236
