feature,importance
SMA_50,0.10508775
EMA_20,0.08933809
Bollinger_High,0.07779694
MACD_Hist,0.06903178
Stochastic_D,0.068356834
Bollinger_Low,0.06833096
ADX,0.06478549
Stochastic_K,0.06330166
MACD,0.062425863
Bollinger_Width,0.049416747
SMA_200,0.042974737
Bollinger_%b,0.042531423
SMA_20,0.03675547
return_lag_1,0.034899767
return_lag_2,0.03010352
return_lag_5,0.030094355
MACD_Signal,0.026805362
RSI,0.025745448
return,0.012217684
