feature,importance
MACD,0.06965361
RSI,0.066228874
MACD_Signal,0.06611072
Bollinger_High,0.06534977
Bollinger_%b,0.06481214
MACD_Hist,0.06373567
Bollinger_Low,0.060761448
ADX,0.05939396
Stochastic_K,0.05930056
SMA_200,0.053934272
return_lag_1,0.052839767
Bollinger_Width,0.04918112
return_lag_2,0.046726864
SMA_50,0.04551836
EMA_20,0.0417534
Stochastic_D,0.03639849
return,0.035170894
return_lag_5,0.032316543
SMA_20,0.030813502
